garden_area,terrace_area,locality,type_of_property,subtype_of_property,type_of_sale,zip_code,url,state_of_the_building,terrace,open_fire,swimming_pool,price,garden,number_of_facades,number_of_rooms,fully_equipped_kitchen,area,furnished,surface_of_the_land,area_text,bid,equipped_kitchen
0,17,oostakker,house,house,for-sale,9041,https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/10055042?searchId=633aeaf1e42e4,good,1,0,0,312500,0,,3,USA semi equipped,170,0,440,numeric,0,1.0
550,0,marcinelle,house,house,bid,6001,https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/10071638?searchId=633aeaf1e42e4,good,0,0,0,315000,1,3,4,Installed,140,0,705,numeric,1,1.0
464,10,grace-berleur,house,house,for-sale,4460,https://www.immoweb.be/en/classified/house/for-sale/grace-berleur/4460/9722418?searchId=633aeaf1e42e4,not mentioned,1,0,0,316000,1,3,3,,,0,0,na,0,
1,1,waregem,house,house,for-sale,8790,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10120962?searchId=633aeaf1e42e4,just renovated,1,0,0,317000,1,2,2,,,,326,na,0,
0,0,braine-lalleud,house,house,for-sale,1420,https://www.immoweb.be/en/classified/house/for-sale/braine-lalleud/1420/9668031?searchId=633aeaf1e42e4,good,0,1,0,319000,0,4,4,Installed,170,0,340,numeric,0,1.0
464,0,tessenderlo,house,house,for-sale,3980,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/10034341?searchId=633aeaf1e42e4,to renovate,0,0,0,320000,1,2,5,,387,,674,numeric,0,
280,34,tilff,house,bungalow,for-sale,4130,https://www.immoweb.be/en/classified/bungalow/for-sale/tilff/4130/10041981?searchId=633aeaf1e42e4,just renovated,1,0,0,325000,1,3,2,,,0,0,na,0,
131,61,loncin,house,house,for-sale,4431,https://www.immoweb.be/en/classified/house/for-sale/loncin/4431/10103569?searchId=633aeaf1e42e4,good,1,0,0,325000,1,3,3,,239,0,240,numeric,0,
0,0,dinant,house,house,for-sale,5500,https://www.immoweb.be/en/classified/house/for-sale/dinant/5500/10097843?searchId=633aeaf1e42e4,to renovate,0,0,0,325000,0,3,5,Semi equipped,270,0,0,numeric,0,1.0
0,0,gent,house,house,for-sale,9000,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10111773?searchId=633aeaf1e42e4,good,0,0,0,325000,0,2,3,Installed,119,0,48,numeric,0,1.0
0,0,aalter,house,house,for-sale,9880,https://www.immoweb.be/en/classified/house/for-sale/aalter/9880/10062461?searchId=633aeaf1e42e4,to renovate,0,0,0,325000,0,4,4,,198,0,673,numeric,0,
0,0,waremme,house,house,bid,4300,https://www.immoweb.be/en/classified/house/for-sale/waremme/4300/9554475?searchId=633aeaf1e42e4,not mentioned,0,0,0,329000,0,2,4,Installed,,0,326,na,1,1.0
0,0,chaumont-gistoux,house,house,for-sale,1325,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/9624331?searchId=633aeaf1e42e4,good,0,0,0,330000,0,3,4,Installed,211,,0,numeric,0,1.0
0,12,antwerp,house,mixed-use-building,for-sale,2600,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerp/2600/9862319?searchId=633aeaf1e42e4,good,1,0,0,335000,0,2,2,USA installed,140,0,72,numeric,0,1.0
31,23,edegem,house,house,for-sale,2650,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/10080512?searchId=633aeaf1e42e4,good,1,0,0,335000,1,2,3,,160,,101,numeric,0,
0,0,destelbergen,house,house,for-sale,9070,https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/10111774?searchId=633aeaf1e42e4,good,0,0,0,335000,0,3,3,Installed,165,0,194,numeric,0,1.0
0,0,forest,house,house,for-sale,1190,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10104102?searchId=633aeaf1e42e4,to rebuild,0,0,0,339000,0,2,4,Installed,190,,43,numeric,0,1.0
0,0,zemst,house,house,for-sale,1980,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/9879532?searchId=633aeaf1e42e4,good,0,0,0,339000,0,2,5,USA semi equipped,188,0,434,numeric,0,1.0
0,0,oostende,house,mansion,for-sale,8400,https://www.immoweb.be/en/classified/mansion/for-sale/oostende/8400/9984076?searchId=633aeaf1e42e4,to renovate,0,0,0,339000,0,2,5,,325,0,125,numeric,0,
0,60,haaltert,house,house,for-sale,9450,https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/10057464?searchId=633aeaf1e42e4,as new,1,0,0,339000,0,2,4,Hyper equipped,200,0,0,numeric,0,1.0
0,0,evergem,house,house,for-sale,9940,https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/10044914?searchId=633aeaf1e42e4,good,0,0,0,340000,0,3,4,Installed,221,0,289,numeric,0,1.0
60,8,liege,house,apartment-block,bid,4000,https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4000/9941150?searchId=633aeaf1e42e4,good,1,0,0,345000,1,2,4,,278,,150,numeric,1,
60,8,liege,house,house,bid,4000,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/9941149?searchId=633aeaf1e42e4,good,1,0,0,345000,1,2,4,,278,,150,numeric,1,
541,52,stree,house,house,for-sale,4577,https://www.immoweb.be/en/classified/house/for-sale/stree/4577/9953701?searchId=633aeaf1e42e4,good,1,0,0,349000,1,3,3,USA hyper equipped,134,,627,numeric,0,1.0
2211,0,champlon,house,house,for-sale,6971,https://www.immoweb.be/en/classified/house/for-sale/champlon/6971/9967599?searchId=633aeaf1e42e4,good,0,0,0,349000,1,4,5,,284,,2369,numeric,0,
0,0,charleroi,house,apartment-block,bid,6000,https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/9889388?searchId=633aeaf1e42e4,just renovated,0,0,0,349900,0,2,2,Installed,272,0,160,numeric,1,1.0
0,0,wenduine,house,house,for-sale,8420,https://www.immoweb.be/en/classified/house/for-sale/wenduine/8420/9811406?searchId=633aeaf1e42e4,to renovate,0,0,0,359000,0,,3,Installed,120,0,30,numeric,0,1.0
0,0,havelange,house,house,bid,5370,https://www.immoweb.be/en/classified/house/for-sale/havelange/5370/10112637?searchId=633aeaf1e42e4,good,0,0,0,365000,0,4,6,Installed,225,,1069,numeric,1,1.0
1,0,gouvy,house,house,for-sale,6670,https://www.immoweb.be/en/classified/house/for-sale/gouvy/6670/10110470?searchId=633aeaf1e42e4,to rebuild,0,0,0,365000,1,4,3,USA semi equipped,,,9100,na,0,1.0
0,0,sint-niklaas-belsele,house,house,for-sale,9111,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas-belsele/9111/10117331?searchId=633aeaf1e42e4,as new,0,0,0,369000,0,2,4,Hyper equipped,,,161,na,0,1.0
0,0,la-hulpe,house,house,for-sale,1310,https://www.immoweb.be/en/classified/house/for-sale/la-hulpe/1310/10114635?searchId=633aeaf1e42e4,to renovate,0,0,0,370000,0,3,4,Not installed,240,,212,numeric,0,0.0
0,0,tienen,house,house,for-sale,3300,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10115867?searchId=633aeaf1e42e4,not mentioned,0,0,0,375000,0,2,4,,160,0,1075,numeric,0,
841,0,oudenburg,house,house,for-sale,8460,https://www.immoweb.be/en/classified/house/for-sale/oudenburg/8460/10065571?searchId=633aeaf1e42e4,to rebuild,0,0,0,375000,1,2,4,,,0,841,na,0,
400,9,lommel,house,house,for-sale,3920,https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/10011236?searchId=633aeaf1e42e4,as new,1,1,1,377000,1,4,3,Installed,247,,608,numeric,0,1.0
500,52,ranst,house,house,for-sale,2520,https://www.immoweb.be/en/classified/house/for-sale/ranst/2520/9997985?searchId=633aeaf1e42e4,as new,1,0,0,379000,1,3,2,Installed,120,,635,numeric,0,1.0
688,40,namur,house,house,bid,5000,https://www.immoweb.be/en/classified/house/for-sale/namur/5000/10045546?searchId=633aeaf1e42e4,good,1,0,0,385000,1,4,4,,,,802,na,1,
0,26,wavre,house,villa,for-sale,1300,https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/10089754?searchId=633aeaf1e42e4,not mentioned,1,0,0,390000,0,2,4,Installed,155,0,160,numeric,0,1.0
0,0,lasne,house,house,bid,1380,https://www.immoweb.be/en/classified/house/for-sale/lasne/1380/10059275?searchId=633aeaf1e42e4,to rebuild,0,0,0,395000,0,4,3,Hyper equipped,110,0,1010,numeric,1,1.0
0,0,halle,house,bungalow,for-sale,1500,https://www.immoweb.be/en/classified/bungalow/for-sale/halle/1500/10113853?searchId=633aeaf1e42e4,good,0,0,0,395000,0,4,3,,123,0,968,numeric,0,
0,0,halle,house,mixed-use-building,for-sale,1500,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/halle/1500/10064734?searchId=633aeaf1e42e4,not mentioned,0,0,0,395000,0,,3,,184,0,62,numeric,0,
0,0,halle,house,bungalow,for-sale,1502,https://www.immoweb.be/en/classified/bungalow/for-sale/halle/1502/10113854?searchId=633aeaf1e42e4,good,0,0,0,395000,0,4,3,,123,0,968,numeric,0,
82,12,aartselaar,house,house,for-sale,2630,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/10080502?searchId=633aeaf1e42e4,not mentioned,1,0,0,395000,1,2,4,,157,,186,numeric,0,
0,18,enghien,house,house,for-sale,7850,https://www.immoweb.be/en/classified/house/for-sale/enghien/7850/9920071?searchId=633aeaf1e42e4,just renovated,1,0,0,395000,0,3,2,Installed,222,0,0,numeric,0,1.0
0,0,izegem,house,house,bid,8870,https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/9960426?searchId=633aeaf1e42e4,as new,0,0,0,395000,0,3,3,Hyper equipped,,,441,na,1,1.0
0,0,maldegem,house,house,for-sale,9990,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/10112997?searchId=633aeaf1e42e4,good,0,0,0,395000,0,,4,Installed,294,0,377,numeric,0,1.0
0,0,fontaineleveque-forchiesla-marche,house,house,bid,6141,https://www.immoweb.be/en/classified/house/for-sale/fontaineleveque-forchiesla-marche/6141/10081787?searchId=633aeaf1e42e4,good,0,0,0,399000,0,4,4,USA installed,360,,1500,numeric,1,1.0
25,13,brugge,house,house,for-sale,8000,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10106286?searchId=633aeaf1e42e4,as new,1,0,0,399000,1,3,3,USA hyper equipped,114,,60,numeric,0,1.0
0,0,de-haan,house,house,for-sale,8420,https://www.immoweb.be/en/classified/house/for-sale/de-haan/8420/10101483?searchId=633aeaf1e42e4,as new,0,0,0,399000,0,,4,,257,0,484,numeric,0,
180,0,gentbrugge,house,house,for-sale,9050,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/10089710?searchId=633aeaf1e42e4,as new,0,0,0,399000,1,3,3,Installed,106,0,295,numeric,0,1.0
0,0,raeren,house,house,for-sale,4730,https://www.immoweb.be/en/classified/house/for-sale/raeren/4730/10116370?searchId=633aeaf1e42e4,as new,0,0,0,,0,4,4,Installed,200,,1353,numeric,0,1.0
0,0,woluwe-saint-pierre,house,house,for-sale,1150,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10070801?searchId=633aeaf1e42e4,to renovate,0,0,0,,0,2,4,,160,,108,numeric,0,
0,4,sint-agata-berchem,house,house,for-sale,1082,https://www.immoweb.be/en/classified/house/for-sale/sint-agata-berchem/1082/10049001?searchId=633aeaf1e42e4,to rebuild,1,0,0,415000,0,2,2,Installed,115,0,0,numeric,0,1.0
43,10,vilvoorde,house,house,for-sale,1800,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/10009562?searchId=633aeaf1e42e4,good,1,0,0,419000,1,2,3,Installed,,0,144,na,0,1.0
0,0,gentbrugge,house,house,for-sale,9050,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/10117491?searchId=633aeaf1e42e4,not mentioned,0,0,0,419000,0,2,4,USA installed,181,,166,numeric,0,1.0
493,52,court-saint-(c)tienne,house,house,bid,1490,https://www.immoweb.be/en/classified/house/for-sale/court-saint-(c)tienne/1490/10120018?searchId=633aeaf1e42e4,good,1,0,0,420000,1,4,3,,146,,579,numeric,1,
550,10,liege-(grivegnee),house,house,for-sale,4030,https://www.immoweb.be/en/classified/house/for-sale/liege-(grivegnee)/4030/10009557?searchId=633aeaf1e42e4,good,1,0,0,420000,1,3,5,,230,,846,numeric,0,
0,0,florenville,house,house,for-sale,6820,https://www.immoweb.be/en/classified/house/for-sale/florenville/6820/10097873?searchId=633aeaf1e42e4,good,0,0,0,420000,0,2,8,Installed,400,,1840,numeric,0,1.0
0,0,dentergem,house,house,for-sale,8720,https://www.immoweb.be/en/classified/house/for-sale/dentergem/8720/10079808?searchId=633aeaf1e42e4,good,0,0,0,422000,0,3,4,Installed,180,0,554,numeric,0,1.0
18,0,bruxelles,house,house,for-sale,1020,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1020/10071859?searchId=633aeaf1e42e4,good,0,0,0,425000,1,2,4,Semi equipped,197,0,0,numeric,0,1.0
600,0,la-hulpe,house,villa,bid,1310,https://www.immoweb.be/en/classified/villa/for-sale/la-hulpe/1310/10011401?searchId=633aeaf1e42e4,to renovate,0,0,0,425000,1,4,2,,120,0,951,numeric,1,
0,20,drogenbos,house,town-house,for-sale,1620,https://www.immoweb.be/en/classified/town-house/for-sale/drogenbos/1620/10097925?searchId=633aeaf1e42e4,to rebuild,1,0,0,425000,0,3,2,,150,0,190,numeric,0,
0,0,oudenaarde,house,house,for-sale,9700,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/10004901?searchId=633aeaf1e42e4,not mentioned,0,0,0,425000,0,4,6,,300,0,976,numeric,0,
0,0,aarschot,house,house,for-sale,3200,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/10112418?searchId=633aeaf1e42e4,good,0,0,1,427000,0,4,3,Installed,190,0,1219,numeric,0,1.0
0,0,stabroek,house,house,for-sale,2940,https://www.immoweb.be/en/classified/house/for-sale/stabroek/2940/10119725?searchId=633aeaf1e42e4,good,0,0,0,429000,0,4,3,,155,,720,numeric,0,
0,28,oostakker,house,house,for-sale,9041,https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/10079977?searchId=633aeaf1e42e4,as new,1,0,0,429000,0,2,3,,274,0,143,numeric,0,
0,0,huy,house,mixed-use-building,bid,4500,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/huy/4500/10062095?searchId=633aeaf1e42e4,as new,0,0,0,430000,0,2,3,Installed,,,770,na,1,1.0
0,0,dentergem,house,house,for-sale,8720,https://www.immoweb.be/en/classified/house/for-sale/dentergem/8720/10079807?searchId=633aeaf1e42e4,good,0,0,0,430000,0,3,4,Installed,193,0,536,numeric,0,1.0
0,0,wenduine,house,house,for-sale,8420,https://www.immoweb.be/en/classified/house/for-sale/wenduine/8420/10101482?searchId=633aeaf1e42e4,to renovate,0,0,0,435000,0,,8,Installed,565,0,248,numeric,0,1.0
0,0,wilrijk,house,house,for-sale,2610,https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/10098936?searchId=633aeaf1e42e4,good,0,0,0,438000,0,2,4,Installed,205,0,0,numeric,0,1.0
0,0,geraardsbergen,house,mixed-use-building,for-sale,9500,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/geraardsbergen/9500/10117497?searchId=633aeaf1e42e4,to rebuild,0,0,0,445000,0,3,2,,175,0,2300,numeric,0,
0,0,wichelen-schellebelle,house,villa,for-sale,9260,https://www.immoweb.be/en/classified/villa/for-sale/wichelen-schellebelle/9260/10028326?searchId=633aeaf1e42e4,good,0,0,0,449000,0,4,3,,200,0,750,numeric,0,
0,0,merelbeke,house,villa,for-sale,9820,https://www.immoweb.be/en/classified/villa/for-sale/merelbeke/9820/10066849?searchId=633aeaf1e42e4,to rebuild,0,0,0,449000,0,4,3,,150,0,800,numeric,0,
0,0,keerbergen,house,house,for-sale,3140,https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/9964408?searchId=633aeaf1e42e4,to renovate,0,0,0,449900,0,4,3,Installed,246,0,1105,numeric,0,1.0
0,33,braine-lalleud,house,mixed-use-building,bid,1420,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/braine-lalleud/1420/9857494?searchId=633aeaf1e42e4,good,1,0,0,450000,0,3,1,,650,0,946,numeric,1,
0,0,kluisbergen,house,villa,bid,9690,https://www.immoweb.be/en/classified/villa/for-sale/kluisbergen/9690/10064807?searchId=633aeaf1e42e4,good,0,0,0,460000,0,4,4,,224,0,2121,numeric,1,
0,0,machelen,house,house,for-sale,1830,https://www.immoweb.be/en/classified/house/for-sale/machelen/1830/10025191?searchId=633aeaf1e42e4,good,0,0,0,479000,0,2,6,Installed,,0,230,na,0,1.0
6,0,hoeilaart,house,house,for-sale,1560,https://www.immoweb.be/en/classified/house/for-sale/hoeilaart/1560/9786354?searchId=633aeaf1e42e4,as new,0,0,0,480000,1,3,4,USA installed,150,,380,numeric,0,1.0
0,0,zwalm,house,house,for-sale,9630,https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/9986455?searchId=633aeaf1e42e4,not mentioned,0,0,0,489000,0,4,4,,234,0,1508,numeric,0,
0,0,halle,house,mixed-use-building,for-sale,1500,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/halle/1500/10080977?searchId=633aeaf1e42e4,not mentioned,0,0,0,495000,0,,4,,215,0,232,numeric,0,
100,0,aartselaar,house,villa,for-sale,2630,https://www.immoweb.be/en/classified/villa/for-sale/aartselaar/2630/10071919?searchId=633aeaf1e42e4,not mentioned,0,0,0,495000,1,4,3,,146,,345,numeric,0,
3000,105,neupre-plainevaux,house,house,for-sale,4122,https://www.immoweb.be/en/classified/house/for-sale/neupre-plainevaux/4122/9903689?searchId=633aeaf1e42e4,as new,1,0,1,495000,1,4,3,USA hyper equipped,170,0,3000,numeric,0,1.0
1100,30,brugge-sint-kruis,house,villa,for-sale,8310,https://www.immoweb.be/en/classified/villa/for-sale/brugge-sint-kruis/8310/10117501?searchId=633aeaf1e42e4,to renovate,1,0,0,495000,1,4,3,Semi equipped,250,0,944,numeric,0,1.0
0,0,sint-amandsberg,house,house,for-sale,9040,https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/10101052?searchId=633aeaf1e42e4,good,0,0,0,495000,0,2,3,Installed,161,0,124,numeric,0,1.0
92,12,forest,house,house,for-sale,1190,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10095136?searchId=633aeaf1e42e4,to renovate,1,0,0,499000,1,2,4,Installed,238,,168,numeric,0,1.0
1200,30,lasne-chapelle-saint-lambert,house,villa,for-sale,1380,https://www.immoweb.be/en/classified/villa/for-sale/lasne-chapelle-saint-lambert/1380/9926207?searchId=633aeaf1e42e4,just renovated,1,1,0,500000,1,4,3,Hyper equipped,110,0,1200,numeric,0,1.0
0,0,lombardsijde,house,house,for-sale,8434,https://www.immoweb.be/en/classified/house/for-sale/lombardsijde/8434/10031575?searchId=633aeaf1e42e4,good,0,0,0,500000,0,,4,Installed,255,0,0,numeric,0,1.0
0,0,moerzeke,house,house,for-sale,9220,https://www.immoweb.be/en/classified/house/for-sale/moerzeke/9220/9920671?searchId=633aeaf1e42e4,to rebuild,0,0,0,510000,0,,4,Installed,402,0,470,numeric,0,1.0
40,0,rhode-saint-genese,house,house,for-sale,1640,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/9991771?searchId=633aeaf1e42e4,good,0,0,0,519000,1,4,4,Installed,215,0,165,numeric,0,1.0
0,0,genval,house,villa,for-sale,1332,https://www.immoweb.be/en/classified/villa/for-sale/genval/1332/9814205?searchId=633aeaf1e42e4,to renovate,0,0,0,525000,0,4,3,,130,,798,numeric,0,
0,0,zonhoven,house,villa,for-sale,3520,https://www.immoweb.be/en/classified/villa/for-sale/zonhoven/3520/10105704?searchId=633aeaf1e42e4,as new,0,0,1,525000,0,4,5,USA hyper equipped,,0,776,na,0,1.0
0,0,soumagne,house,villa,for-sale,4630,https://www.immoweb.be/en/classified/villa/for-sale/soumagne/4630/10045749?searchId=633aeaf1e42e4,as new,0,0,0,525000,0,4,4,USA hyper equipped,,,833,na,0,1.0
0,0,vilvoorde,house,apartment-block,for-sale,1800,https://www.immoweb.be/en/classified/apartment-block/for-sale/vilvoorde/1800/9792408?searchId=633aeaf1e42e4,to rebuild,0,0,0,529000,0,2,5,,350,0,400,numeric,0,
0,32,rixensart,house,villa,for-sale,1330,https://www.immoweb.be/en/classified/villa/for-sale/rixensart/1330/10069668?searchId=633aeaf1e42e4,just renovated,1,0,0,535000,0,4,4,Hyper equipped,,,803,na,0,1.0
0,0,knokke-heist,house,house,for-sale,8301,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8301/10066268?searchId=633aeaf1e42e4,not mentioned,0,0,0,535000,0,2,5,,287,0,72,numeric,0,
550,40,wichelen,house,house,bid,9260,https://www.immoweb.be/en/classified/house/for-sale/wichelen/9260/10117488?searchId=633aeaf1e42e4,good,1,0,0,545000,1,4,5,USA installed,325,0,949,numeric,1,1.0
550,40,wichelen,house,villa,bid,9260,https://www.immoweb.be/en/classified/villa/for-sale/wichelen/9260/10117487?searchId=633aeaf1e42e4,good,1,0,0,545000,1,4,5,USA installed,325,0,949,numeric,1,1.0
550,40,wichelen,house,mixed-use-building,bid,9260,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wichelen/9260/10117486?searchId=633aeaf1e42e4,good,1,0,0,545000,1,4,5,USA installed,325,0,949,numeric,1,1.0
0,0,wemmel,house,house,for-sale,1780,https://www.immoweb.be/en/classified/house/for-sale/wemmel/1780/10120767?searchId=633aeaf1e42e4,not mentioned,0,0,0,549000,0,4,4,Semi equipped,202,,860,numeric,0,1.0
455,0,onze-lieve-vrouw-waver,house,house,for-sale,2861,https://www.immoweb.be/en/classified/house/for-sale/onze-lieve-vrouw-waver/2861/10018845?searchId=633aeaf1e42e4,as new,0,0,0,549000,1,4,3,,161,,540,numeric,0,
0,37,liege,house,apartment-block,bid,4020,https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4020/9988999?searchId=633aeaf1e42e4,good,1,0,0,550000,0,2,5,,342,0,280,numeric,1,
800,0,sint-andries,house,house,for-sale,8200,https://www.immoweb.be/en/classified/house/for-sale/sint-andries/8200/9674612?searchId=633aeaf1e42e4,good,0,0,0,550000,1,2,5,Installed,410,0,1098,numeric,0,1.0
